Book Id	Title	Sort Character	Primary Author	Primary Author Role	Secondary Author	Secondary Author Roles	Publication	Date	Review	Rating	Comment	Private Comment	Summary	Physical Description	Weight	Height	Thickness	Length	Dimensions	Page Count	LCCN	Acquired	Date Started	Date Read	BCID	Tags	Collections	Languages	Original Languages	LC Classification	ISBN	ISBNs	Subjects	Dewey Decimal	Dewey Wording	Copies	Source	Entry Date	OCLC	Work id
5015384	Moby Dick (Wordsworth Classics)	1	Melville, Herman				NTC/Contemporary Publishing Company (1999), Paperback	1999		5			Moby Dick (Wordsworth Classics) par Herman Melville (1999)	544 p.; 7.8 inches	0.79 livres (poids)	7.8 pouces	1.34 pouces	5.04 pouces	7.8 x 5.04 x 1.34 inches	544						roman, classique, aventures, mer	Your library	English	German	PS2384.M6	[1853260088]	1853260088, 9781853260087	Adventure fiction|Adventure stories|Ahab, Captain (Fictitious character) > Fiction|Allegories|American literature > History and criticism|Cartoons and comics|Epic literature|Melville, Herman, 1819-1891 Moby Dick|Melville, Herman, 1819-1891. Moby Dick|Mentally ill > Fiction|Psychological fiction|Sailors > Fiction|Sea Stories|Sea stories|Sea stories, American > History and criticism|Ship captains > Fiction|Shipwrecks > Fiction|Whales > Fiction|Whales in literature|Whaling|Whaling > Fiction|Whaling in literature|Whaling ships > Fiction|adventure stories	813.3	American Fiction > American literature > Literature > Middle 19th Century 1830-1861	1	Amazon.com	[2006-07-25]		15540
5015392	L'homme aux semelles de vent	1	Bris, Michel Le				Payot (2006), Poche	2006		5			L'homme aux semelles de vent par Michel Le Bris (2006)	280 p.; 7.48 inches	0.64 livres (poids)	7.48 pouces	0.79 pouces	5.12 pouces	7.48 x 5.12 x 0.79 inches	280							Your library	French	French		[2228885398]	2228885398, 9782228885393		320	Political Science  > Political science (Politics and government) > Social Sciences 	1	Amazon.fr	[2006-07-25]		1281917
5015394	L'Inde	1	Naipaul, V. S. (Vidiadhar Surajprasad)				10-18 (2001), Broché	2001		5			L'Inde par V. S. (Vidiadhar Surajprasad) Naipaul (2001)	665 p.; 7.09 inches	0.74 livres (poids)	7.09 pouces	1.26 pouces	4.25 pouces	7.09 x 4.25 x 1.26 inches	665							Your library	French	Spanish	DS414.2.N35	[2264034815]	2264034815, 9782264034816	India > Description and travel	915.40452	Asia > Geography, Voyages and Travel > History and Geography > India	1	Amazon.fr	[2006-07-25]		3327923
5015396	L'innommable	1	Beckett, Samuel				Minuit (2004), Poche	2004		5			L'innommable par Samuel Beckett (2004)	212 p.; 7.09 inches	0.35 livres (poids)	7.09 pouces	0.55 pouces	4.33 pouces	7.09 x 4.33 x 0.55 inches	212							Your library	French	French	PQ2603.E378I63	[2707318914]	2707318914, 9782707318916		813	American Fiction > American literature > Literature	1	Amazon.fr	[2006-07-25]		276374
5015399	Le Maître et Marguerite	1	Boulgakov, Mikhaïl				Pocket (1994), Poche	1994		5			Le Maître et Marguerite par Mikhaïl Boulgakov (1994)	579 p.; 7.09 inches	0.66 livres (poids)	7.09 pouces	1.18 pouces	4.33 pouces	7.09 x 4.33 x 1.18 inches	579							Your library	French	German	PG3476.B78M313	[2266062328]	2266062328, 9782266062329	Allegories|Bulgakov|Good and evil > Fiction|Humanities|Jerusalem > Fiction|Jesus Christ > Fiction|Literature|Mental illness > Fiction|Moscow (Russia) > Fiction|Novel|Pilate, Pontius, 1st cent. > Fiction|Political fiction|Russia > Fiction|Russian fiction|Russian publications (Form Entry)|Soviet Union > History > 1925-1953 > Fiction|literature	891.7342	Literature > Literature of other Indo-European languages > Literature of other languages  > Russian Fiction > Russian Literature	1	Amazon.fr	[2006-07-25]		10151
5015401	Malone meurt	1	Beckett, Samuel				Minuit (2004), Poche	2004		5			Malone meurt par Samuel Beckett (2004)	190 p.; 7.01 inches	0.09 livres (poids)	7.01 pouces	0.47 pouces	4.17 pouces	7.01 x 4.17 x 0.47 inches	190							Your library	French	French	PZ3.B38868PQ2603.E378Mal	[2707318906]	2707318906, 9782707318909	Experimental fiction	813	American Fiction > American literature > Literature	1	Amazon.fr	[2006-07-25]		103067
5015405	Molloy Suivi De Molloy Un Evenement Litt (Double)	1	Beckett, Samuel				Minuit French (1982), Unknown Binding	1982		5			Molloy Suivi De Molloy Un Evenement Litt (Double) par Samuel Beckett (1982)	274 p.; 7.09 inches	0.44 livres (poids)	7.09 pouces	0.59 pouces	4.33 pouces	7.09 x 4.33 x 0.59 inches	274							Your library	English	French		[2707306282]	2707306282, 9782707306289		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.com	[2006-07-25]		1281919
5015409	Les Nourritures Terrestres	1	Gide, Andre				Folio (1995), Unknown Binding	1995		5			Les Nourritures Terrestres par Andre Gide (1995)	246 p.; 6.8 inches	0.35 livres (poids)	6.8 pouces	0.7 pouces	4.3 pouces	6.8 x 4.3 x 0.7 inches	246							Your library	English	French	PQ2613.I2N72	[2070361179]	2070361179, 9782070361175	France > Fiction	848	Authors, French and French miscellany > French literature > Literature	1	Amazon.com	[2006-07-25]		591575
5015410	Le parti pris des choses	1	Ponge, Francis				Gallimard (1967), Paperback	1967		5			Le parti pris des choses par Francis Ponge (1967)	223 p.; 6.77 inches	0.4 livres (poids)	6.77 pouces	0.55 pouces	4.17 pouces	6.77 x 4.17 x 0.55 inches	223							Your library	English	French	PQ2631.O643P33	[2070302237]	2070302237, 9782070302239		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.com	[2006-07-25]		564582
5015412	Petite philosophie de l'amour	1	Botton, Alain de				Pocket (1997), Paperback	1997		5			Petite philosophie de l'amour par Alain de Botton (1997)	299 p.; 6.97 inches	0.35 livres (poids)	6.97 pouces	0.47 pouces	4.21 pouces	6.97 x 4.21 x 0.47 inches	299							Your library	English	Dutch	PR6054.E1324O5	[2266071661]	2266071661, 9782266071666	Love stories	813	American Fiction > American literature > Literature	1	Amazon.com	[2006-07-25]		37645
5015416	Poèmes et petits poèmes abstraits	1	Valéry, Paul				Gallimard (1992), Paperback	1992		5			Poèmes et petits poèmes abstraits par Paul Valéry (1992)	302 p.; 6.69 inches	0.71 livres (poids)	6.69 pouces	0.79 pouces	4.25 pouces	6.69 x 4.25 x 0.79 inches	302							Your library	English	French		[2070327345]	2070327345, 9782070327348		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.com	[2006-07-25]		1281920
5015418	Poésie: Récit (Fiction & Cie)	1	Roubaud, Jacques				Seuil (2000), Unknown Binding	2000		5			Poésie: Récit (Fiction & Cie) par Jacques Roubaud (2000)	538 p.; 8.03 inches	1.28 livres (poids)	8.03 pouces	0.94 pouces	5.51 pouces	8.03 x 5.51 x 0.94 inches	538							Your library	English	French		[2020381761]	2020381761, 9782020381765		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.com	[2006-07-25]		1281921
5015420	Poésies	1	Valéry, Paul				Gallimard (1966), Paperback	1966		5			Poésies par Paul Valéry (1966)	211 p.; 6.93 inches	0.4 livres (poids)	6.93 pouces	0.55 pouces	4.25 pouces	6.93 x 4.25 x 0.55 inches	211							Your library	English	French	PQ 2643 A26	[2070302822]	2070302822, 9782070302826		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.com	[2006-07-25]		1012436
5015422	Les Poètes du grand jeu	1	Bianu, Zéno				Gallimard (2003), Paperback	2003		5			Les Poètes du grand jeu par Zéno Bianu (2003)	403 p.; 7.01 inches	0.71 livres (poids)	7.01 pouces	0.94 pouces	4.25 pouces	7.01 x 4.25 x 0.94 inches	403							Your library	English	French		[2070410951]	2070410951, 9782070410958		841	French literature > French poetry > Literature	1	Amazon.com	[2006-07-25]		5240490
5015425	Pourquoi j'ai mangé mon père	1	Lewis				Pocket (2000), Paperback	2000		5			Pourquoi j'ai mangé mon père par Lewis (2000)	182 p.; 7.01 inches	0.26 livres (poids)	7.01 pouces	0.39 pouces	4.17 pouces	7.01 x 4.17 x 0.39 inches	182							Your library	English	French	PR6062.E9538W47	[2266084372]	2266084372, 9782266084376	Humorous stories|Prehistoric peoples > Fiction|Science Fiction|Science fiction|science fiction	823.914	1945-1999 > 20th Century > English fiction > English literature > Literature > Modern Period	1	Amazon.com	[2006-07-25]		92300
5015428	Le Procès-verbal	1	Clézio, Jean-Marie Gustave Le				Gallimard (1973), Paperback	1973		5			Le Procès-verbal par Jean-Marie Gustave Le Clézio (1973)	314 p.; 6.8 inches	0.35 livres (poids)	6.8 pouces	0.7 pouces	4.2 pouces	6.8 x 4.2 x 0.7 inches	314							Your library	English	French	PQ2672.E25P713	[2070363538]	2070363538, 9782070363537		813	American Fiction > American literature > Literature	1	Amazon.com	[2006-07-25]		999186
5015430	Qu'est-ce que la philosophie antique?	1	Hadot, Pierre				Gallimard (1995), Paperback	1995		5			Qu'est-ce que la philosophie antique? par Pierre Hadot (1995)	455 p.; 7.01 inches	0.71 livres (poids)	7.01 pouces	0.87 pouces	4.25 pouces	7.01 x 4.25 x 0.87 inches	455							Your library	English	French	B172.H33513	[2070327604]	2070327604, 9782070327607	Philosophy, Ancient|Philosophy, ancient	180	Ancient Philosophers > Ancient, medieval and eastern philosophy > Philosophy and Psychology	1	Amazon.com	[2006-07-25]		58257
5015434	Romans Nouvelles Oeuvres Diverses	1	Vian, Boris				Livre De Poche French (date?), Unknown Binding	date?		5			Romans Nouvelles Oeuvres Diverses par Boris Vian (date?)							1343							Your library	English	French	PQ 2643 V614 A6 P476	[2253055123]	2253055123, 9782253055129		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.com	[2006-07-25]		972944
5015435	Le rouge et le noir	1	Stendhal				Livre De Poche French (date?), Unknown Binding	date?		5			Le rouge et le noir par Stendhal (date?)	577 p.; 6.9 inches	0.75 livres (poids)	6.9 pouces	1.2 pouces	4.3 pouces	6.9 x 4.3 x 1.2 inches	577							Your library	English	French	PQ2435.R7E5	[2253006203]	2253006203, 9782253006206	Bildungsromane|France > Social life and customs > 19th century > Fiction|Stendhal, 1783-1842. Rouge et le noir|Young men > France > Fiction|Young men in literature	843.7	1815-1848 > French fiction > French literature > Literature	1	Amazon.com	[2006-07-25]		21531
5015438	Notre continent intérieur, atlas imaginaire	1	Swaaij				Autrement (2000), Broché	2000		5			Notre continent intérieur, atlas imaginaire par Swaaij (2000)	95 p.; 9.92 inches	0.71 livres (poids)	9.92 pouces	0.39 pouces	7.56 pouces	9.92 x 7.56 x 0.39 inches	95							Your library	French	Dutch	BF309 V	[2862609773]	2862609773, 9782862609775	Self-actualization (Psychology)|Self-actualization (psychology)	133	Occultism > Parapsychology and occultism > Philosophy and Psychology	1	Amazon.fr	[2006-07-25]		157829
5015440	Sans nouvelles de Gurb	1	Mendoza, Eduardo				Seuil (1994), Poche	1994		5			Sans nouvelles de Gurb par Eduardo Mendoza (1994)	125 p.; 7.09 inches	0.17 livres (poids)	7.09 pouces	0.39 pouces	4.33 pouces	7.09 x 4.33 x 0.39 inches	125							Your library	French	Spanish	PQ6663.E54S5	[2020145685]	2020145685, 9782020145688		813	American Fiction > American literature > Literature	1	Amazon.fr	[2006-07-25]		1005597
5015443	Secrets de la magie	1	Lévi, Eliphas				Robert Laffont (2000), Paperback	2000		5			Secrets de la magie par Eliphas Lévi (2000)	1066 p.; 7.56 inches	1.37 livres (poids)	7.56 pouces	1.18 pouces	5.12 pouces	7.56 x 5.12 x 1.18 inches	1066							Your library	English	French		[222107808X]	222107808X, 9782221078082		133	Occultism > Parapsychology and occultism > Philosophy and Psychology	1	Amazon.com	[2006-07-25]		1058658
5015444	Shambhala: La voie sacrée du guerrier	1	Trungpa				Seuil (1990), Paperback	1990		5			Shambhala: La voie sacrée du guerrier par Trungpa (1990)	207 p.; 6.77 inches	0.31 livres (poids)	6.77 pouces	0.39 pouces	4.25 pouces	6.77 x 4.25 x 0.39 inches	207							Your library	English	French	BL624.T76	[2020126427]	2020126427, 9782020126427	Conduct of life|Spiritual life|Spiritual life > Buddhism|conduct of life|spiritual life	170.44	Ethics > Ethics > Philosophy and Psychology	1	Amazon.com	[2006-07-25]		107177
5015448	Tel quel	1	Valéry, Paul				Gallimard (1996), Paperback	1996		5			Tel quel par Paul Valéry (1996)	495 p.; 7.01 inches	0.57 livres (poids)	7.01 pouces	0.87 pouces	4.25 pouces	7.01 x 4.25 x 0.87 inches	495							Your library	English	French		[2070329291]	2070329291, 9782070329298		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.com	[2006-07-25]		1131210
5015453	Traité des cinq roues : Gorin-no-sho	1	Miyamoto, Musashi				Albin Michel (1991), Paperback	1991		5			Traité des cinq roues : Gorin-no-sho par Musashi Miyamoto (1991)	190 p.; 7.01 inches	0.31 livres (poids)	7.01 pouces	0.47 pouces	4.33 pouces	7.01 x 4.33 x 0.47 inches	190							Your library	English	German	U101.M5913	[2226018522]	2226018522, 9782226018526	Kendo|Management|Military art and science > Early works to 1800|Military art and science > Japan > Early works to 1800|Swordplay|Swordplay > Japan|Swordplay > Japan > Early works to 1800|management	355.547	Army; Military Science > Public Administration, Military Science > Service > Social Sciences 	1	Amazon.com	[2006-07-25]		12527
5015455	Traité du zen et de l'entretien des motocyclettes	1	Pirsig, Robert M.				Seuil (1998), Paperback	1998		5			Traité du zen et de l'entretien des motocyclettes par Robert M. Pirsig (1998)	446 p.; 6.85 inches	0.66 livres (poids)	6.85 pouces	1.18 pouces	4.25 pouces	6.85 x 4.25 x 1.18 inches	446							Your library	English	Dutch	CT275.P648 A3	[2020333910]	2020333910, 9782020333917	Fathers and sons > United States|Motorcycles > Maintenance and repair|Philosophy and civilization|Philosophy, American > 20th century|Pirsig, Robert M|Pirsig, Robert M. > Journeys > United States|Self|United States > Description and travel|Values|Zen Buddhism and science|self	813	American Fiction > American literature > Literature	1	Amazon.com	[2006-07-25]		1008
5015456	La Vie est ailleurs	1	Kundera, Milan				Gallimard (1976), Paperback	1976		5			La Vie est ailleurs par Milan Kundera (1976)	472 p.; 7.4 inches	0.57 livres (poids)	7.4 pouces	0.87 pouces	4.25 pouces	7.4 x 4.25 x 0.87 inches	472							Your library	English	French	PG5039.21.U6Z3513	[2070368343]	2070368343, 9782070368341	Czechoslovakia > Fiction	891.86354	Czechoslovakia and Poland > Literature > Literature of other Indo-European languages > Literature of other languages 	1	Amazon.com	[2006-07-25]		18004
5015458	Le Yi king	1					Zulma (1998), Hardcover	1998		5			Le Yi king (1998)	876 p.; 9.84 inches	2.74 livres (poids)	9.84 pouces	1.57 pouces	7.09 pouces	9.84 x 7.09 x 1.57 inches	876							Your library	English			[2909031209]	2909031209, 9782909031200		133.3	Divination; Oracles; Second sight; Omens; Predictions  > Occultism > Parapsychology and occultism > Philosophy and Psychology	1	Amazon.com	[2006-07-25]		1281927
5015461	Zazie dans le Métro (Folio) (Folio)	1	Queneau, Raymond				Folio (1972), Paperback	1972		5			Zazie dans le Métro (Folio) (Folio) par Raymond Queneau (1972)	189 p.; 6.69 inches	0.09 livres (poids)	6.69 pouces	0.63 pouces	4.25 pouces	6.69 x 4.25 x 0.63 inches	189							Your library	English	French	PQ2633.U43Z2513	[2070361039]	2070361039, 9782070361038	Subways > France > Paris > Fiction	440	French > French > Language	1	Amazon.com	[2006-07-25]		39079
5015474	Tao te king, ou, Livre de la voie et de la vertu	1	Lao-tzu				Mille et une nuits (1996), Poche	1996		5			Tao te king, ou, Livre de la voie et de la vertu par Lao-tzu (1996)							199							Your library	French	German	BL1900.L3E5	[2842050533]	2842050533, 9782842050535	Chinese language materials > Bilingual|Lao-tzu. Tao te ching|Laozi. Dao de jing|Peace|Philosophy, Chinese|Philosophy, Taoist|Tao|Taoism|Taoism > Sacred books|taoism	299.51482	Other religions > Religion  > Religions not provided for elsewhere > Religions of Chinese Origin > Religious of Asian Origin > Taoism	1	Amazon.fr	[2006-07-25]		24392
5015477	The Catcher in the Rye (en anglais)	5	Salinger, J.D.				Penguin (2004), Broché	2004		5			The Catcher in the Rye (en anglais) by Salinger J. D. (2004)	208 p.; 7.01 inches	0.26 livres (poids)	7.01 pouces	0.55 pouces	4.33 pouces	7.01 x 4.33 x 0.55 inches	208							Your library	English	German	PZ4.S165 Cat	[0140237496]	0140237496, 9780140237498	Bildungsromane|Bildungsromans|Caulfield, Holden (Fictitious character)|Caulfield, Holden (Fictitious character) > Fiction|Fiction in English|Large Type Books|Large type books|New York (N.Y.) > Fiction|Novela estadounidense > Siglo XX|Runaway teenagers > Fiction|Runaway teenagers in literature|Salinger, J. D. (Jerome David), 1919- > Criticism and interpretation|Salinger, J. D. (Jerome David), 1919- Catcher in the rye|Teenage boys > Fiction|Teenage boys in literature|fiction in English	813.54	20th Century > American Fiction > American literature > Later 20th Century 1945- > Literature	1	Amazon.fr	[2006-07-25]		4053418
5015479	La vie et les opinions de Tristram Shandy, gentilhomme	1	Sterne, Laurence				Tristram (2004), Broché	2004		5			La vie et les opinions de Tristram Shandy, gentilhomme par Laurence Sterne (2004)	937 p.; 8.35 inches	2.2 livres (poids)	8.35 pouces	1.89 pouces	5.67 pouces	8.35 x 5.67 x 1.89 inches	937							Your library	French	German	PR3714.T7	[2907681397]	2907681397, 9782907681391	Annotations (Provenance) > 18th century|Cancellation (Publishing)|England > Social life and customs > 18th century > Fiction|Experimental fiction|Experimental fiction. lcsh|Fetus > Fiction|Fiction > Authorship > Fiction|Infants > Fiction|Parent and child > Fiction|Publishers' advertisements > New York (State) > New York > 1950|Sterne, Laurence, 1713-1768. Life and opinions of Tristram Shandy, gentleman|Stream of consciousness fiction	823.6	English fiction > English literature > Later 18th century 1745-1800 > Literature	1	Amazon.fr	[2006-07-25]		10147
5015557	ABC du go	1	Dicky, Hervé				Chiron (1990), Edition: 2e éd, Relié	1990		4			ABC du go par Hervé Dicky (1990)	119 p.; 9.13 inches	0.66 livres (poids)	9.13 pouces	0.47 pouces	6.54 pouces	9.13 x 6.54 x 0.47 inches	119							Your library	French	French		[2702702279]	2702702279, 9782702702277		794	Amusements and Recreation > Arts And Leisure > Games Of Skill	1	Amazon.fr	[2006-07-25]		1281941
5015559	Abrégé d'histoire de la littérature portative	1	Vila-Matas, Enrique				Christian Bourgois Editeur (2006), Poche	2006		4			Abrégé d'histoire de la littérature portative par Enrique Vila-Matas (2006)	139 p.; 6.69 inches	0.18 livres (poids)	6.69 pouces	0.47 pouces	4.25 pouces	6.69 x 4.25 x 0.47 inches	139							Your library	French	Spanish	PQ6672.I37	[2267018152]	2267018152, 9782267018158		808	Anthologies And Instruction > By Topic > Literature	1	Amazon.fr	[2006-07-25]		1555718
